Stage,Experiment,Beaker,BeakerID,Population,MatePair,Treatment,Urban,Photo_Label,PhotoID,abnormality_type
Pluteus,Exp1,B11,Exp1_B11,Cab,P3,C,Urban,1,plut_exp1_b11-0002,abnormal_arms
Pluteus,Exp1,B11,Exp1_B11,Cab,P3,C,Urban,2,plut_exp1_b11-0005,abnormal_arms
Pluteus,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,1,plut_exp1_b1-0002,small_plut
Pluteus,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,9,plut_exp1_b1-0011,bell_shape
Pluteus,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,12,plut_exp1_b1-0015,larval_arrest
Pluteus,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,18,plut_exp1_b1-0021,degraded_stomach
Pluteus,Exp1,B1,Exp1_B1,Cab,P1,C,Urban,22,plut_exp1_b1-0025,small_plut
Pluteus,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,1,plut_exp1_b2-0002,bell_shape
Pluteus,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,2,plut_exp1_b2-0003,larval_arrest
Pluteus,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,3,plut_exp1_b2-0004,bell_shape
Pluteus,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,4,plut_exp1_b2-0005,larval_arrest
Pluteus,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,5,plut_exp1_b2-0007,larval_arrest
Pluteus,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,6,plut_exp1_b2-0008,larval_arrest
Pluteus,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,7,plut_exp1_b2-0009,larval_arrest
Pluteus,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,8,plut_exp1_b2-0010,larval_arrest
Pluteus,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,9,plut_exp1_b2-0011,larval_arrest
Pluteus,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,10,plut_exp1_b2-0012,larval_arrest
Pluteus,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,11,plut_exp1_b2-0013,larval_arrest
Pluteus,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,12,plut_exp1_b2-0015,larval_arrest
Pluteus,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,13,plut_exp1_b2-0016,larval_arrest
Pluteus,Exp1,B2,Exp1_B2,Wh,P3,NP,Urban,14,plut_exp1_b2-0017,larval_arrest
Pluteus,Exp1,B5,Exp1_B5,Twp,P3,C,Nonurban,15,plut_exp1_b5-0016,small_plut
Pluteus,Exp1,B5,Exp1_B5,Twp,P3,C,Nonurban,46,plut_exp1_b5-0046,small_plut
Pluteus,Exp1,B12,Exp1_B12,Trp,P4,C,Nonurban,2,plut_exp1_b12-0003,small_plut
Pluteus,Exp1,B12,Exp1_B12,Trp,P4,C,Nonurban,5,plut_exp1_b12-0006,small_plut
Pluteus,Exp1,B12,Exp1_B12,Trp,P4,C,Nonurban,8,plut_exp1_b12-0009,small_plut
Pluteus,Exp1,B12,Exp1_B12,Trp,P4,C,Nonurban,10,plut_exp1_b12-0011,bell_shape
Pluteus,Exp1,B12,Exp1_B12,Trp,P4,C,Nonurban,13,plut_exp1_b12-0014,larval_arrest
Pluteus,Exp1,B12,Exp1_B12,Trp,P4,C,Nonurban,16,plut_exp1_b12-0017,small_plut
Pluteus,Exp1,B12,Exp1_B12,Trp,P4,C,Nonurban,25,plut_exp1_b12-0026,bell_shape
Pluteus,Exp1,B12,Exp1_B12,Trp,P4,C,Nonurban,26,plut_exp1_b12-0027,skeletal_abn
Pluteus,Exp1,B12,Exp1_B12,Trp,P4,C,Nonurban,33,plut_exp1_b12-0034,bell_shape
Pluteus,Exp1,B12,Exp1_B12,Trp,P4,C,Nonurban,39,plut_exp1_b12-0039,bell_shape
Pluteus,Exp1,B12,Exp1_B12,Trp,P4,C,Nonurban,43,plut_exp1_b12-0043,small_plut
Pluteus,Exp1,B12,Exp1_B12,Trp,P4,C,Nonurban,63,plut_exp1_b12-0063,larval_arrest
Pluteus,Exp1,B12,Exp1_B12,Trp,P4,C,Nonurban,65,plut_exp1_b12-0064,degraded_stomach
Pluteus,Exp1,B13,Exp1_B13,Wh,P3,C,Urban,8,plut_exp1_b13-0009,larval_arrest
Pluteus,Exp1,B13,Exp1_B13,Wh,P3,C,Urban,19,plut_exp1_b13-0020,larval_arrest
Pluteus,Exp1,B14,Exp1_B14,Trp,P1,C,Nonurban,15,plut_exp1_b14-0017,skeletal_abn
Pluteus,Exp1,B20,Exp1_B20,Trp,P3,C,Nonurban,4,plut_exp1_b20-0005,small_plut
Pluteus,Exp1,B20,Exp1_B20,Trp,P3,C,Nonurban,19,plut_exp1_b20-0020,small_plut
Pluteus,Exp1,B20,Exp1_B20,Trp,P3,C,Nonurban,37,plut_exp1_b20-0037,small_plut
Pluteus,Exp1,B20,Exp1_B20,Trp,P3,C,Nonurban,51,plut_exp1_b20-0051,bell_shape
Pluteus,Exp1,B22,Exp1_B22,Twp,P4,C,Nonurban,10,plut_exp1_b22-0011,small_plut
Pluteus,Exp1,B22,Exp1_B22,Twp,P4,C,Nonurban,12,plut_exp1_b22-0013,small_plut
Pluteus,Exp1,B22,Exp1_B22,Twp,P4,C,Nonurban,21,plut_exp1_b22-0020,small_plut
Pluteus,Exp1,B22,Exp1_B22,Twp,P4,C,Nonurban,22,plut_exp1_b22-0021,small_plut
Pluteus,Exp1,B22,Exp1_B22,Twp,P4,C,Nonurban,30,plut_exp1_b22-0029,small_plut
Pluteus,Exp1,B22,Exp1_B22,Twp,P4,C,Nonurban,34,plut_exp1_b22-0033,small_plut
Pluteus,Exp1,B22,Exp1_B22,Twp,P4,C,Nonurban,36,plut_exp1_b22-0035,small_plut
Pluteus,Exp1,B22,Exp1_B22,Twp,P4,C,Nonurban,41,plut_exp1_b22-0039,small_plut
Pluteus,Exp1,B22,Exp1_B22,Twp,P4,C,Nonurban,45,plut_exp1_b22-0043,small_plut
Pluteus,Exp1,B22,Exp1_B22,Twp,P4,C,Nonurban,47,plut_exp1_b22-0044,small_plut
Pluteus,Exp1,B22,Exp1_B22,Twp,P4,C,Nonurban,48,plut_exp1_b22-0045,small_plut
Pluteus,Exp1,B22,Exp1_B22,Twp,P4,C,Nonurban,49,plut_exp1_b22-0046,small_plut
Pluteus,Exp1,B22,Exp1_B22,Twp,P4,C,Nonurban,50,plut_exp1_b22-0047,small_plut
Pluteus,Exp1,B22,Exp1_B22,Twp,P4,C,Nonurban,51,plut_exp1_b22-0048,small_plut
Pluteus,Exp1,B22,Exp1_B22,Twp,P4,C,Nonurban,62,plut_exp1_b22-0059,small_plut
Pluteus,Exp1,B22,Exp1_B22,Twp,P4,C,Nonurban,67,plut_exp1_b22-0064,small_plut
Pluteus,Exp1,B23,Exp1_B23,Wh,P2,C,Urban,15,plut_exp1_b23-0016,small_plut
Pluteus,Exp1,B23,Exp1_B23,Wh,P2,C,Urban,17,plut_exp1_b23-0018,skeletal_abn
Pluteus,Exp1,B23,Exp1_B23,Wh,P2,C,Urban,19,plut_exp1_b23-0021,small_plut
Pluteus,Exp1,B23,Exp1_B23,Wh,P2,C,Urban,27,plut_exp1_b23-0029,small_plut
Pluteus,Exp1,B23,Exp1_B23,Wh,P2,C,Urban,30,plut_exp1_b23-0032,small_plut
Pluteus,Exp1,B23,Exp1_B23,Wh,P2,C,Urban,33,plut_exp1_b23-0036,small_plut
Pluteus,Exp1,B23,Exp1_B23,Wh,P2,C,Urban,34,plut_exp1_b23-0037,small_plut
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,1,plut_exp1_b24-0002,larval_arrest
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,2,plut_exp1_b24-0003,larval_arrest
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,3,plut_exp1_b24-0004,larval_arrest
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,4,plut_exp1_b24-0005,larval_arrest
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,5,plut_exp1_b24-0006,larval_arrest
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,6,plut_exp1_b24-0006,larval_arrest
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,7,plut_exp1_b24-0007,larval_arrest
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,8,plut_exp1_b24-0008,larval_arrest
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,9,plut_exp1_b24-0009,larval_arrest
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,10,plut_exp1_b24-0010,larval_arrest
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,11,plut_exp1_b24-0011,larval_arrest
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,12,plut_exp1_b24-0012,bell_shape
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,13,plut_exp1_b24-0013,bell_shape
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,14,plut_exp1_b24-0014,larval_arrest
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,15,plut_exp1_b24-0015,larval_arrest
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,16,plut_exp1_b24-0015,larval_arrest
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,17,plut_exp1_b24-0016,larval_arrest
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,18,plut_exp1_b24-0017,larval_arrest
Pluteus,Exp1,B24,Exp1_B24,Trp,P1,NP,Nonurban,19,plut_exp1_b24-0018,larval_arrest
Pluteus,Exp1,B26,Exp1_B26,Twp,P2,C,Nonurban,1,plut_exp1_b26-0002,small_plut
Pluteus,Exp1,B26,Exp1_B26,Twp,P2,C,Nonurban,5,plut_exp1_b26-0006,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,3,plut_exp1_b29-0004,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,4,plut_exp1_b29-0005,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,5,plut_exp1_b29-0006,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,6,plut_exp1_b29-0007,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,7,plut_exp1_b29-0008,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,8,plut_exp1_b29-0009,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,11,plut_exp1_b29-0011,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,12,plut_exp1_b29-0012,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,13,plut_exp1_b29-0013,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,15,plut_exp1_b29-0015,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,17,plut_exp1_b29-0017,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,18,plut_exp1_b29-0018,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,19,plut_exp1_b29-0019,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,20,plut_exp1_b29-0020,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,21,plut_exp1_b29-0021,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,22,plut_exp1_b29-0022,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,23,plut_exp1_b29-0023,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,25,plut_exp1_b29-0025,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,27,plut_exp1_b29-0027,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,28,plut_exp1_b29-0028,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,30,plut_exp1_b29-0030,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,31,plut_exp1_b29-0031,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,33,plut_exp1_b29-0033,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,34,plut_exp1_b29-0034,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,35,plut_exp1_b29-0035,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,36,plut_exp1_b29-0036,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,37,plut_exp1_b29-0037,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,38,plut_exp1_b29-0038,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,39,plut_exp1_b29-0039,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,40,plut_exp1_b29-0039,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,41,plut_exp1_b29-0040,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,42,plut_exp1_b29-0041,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,43,plut_exp1_b29-0042,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,46,plut_exp1_b29-0045,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,47,plut_exp1_b29-0046,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,48,plut_exp1_b29-0047,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,49,plut_exp1_b29-0048,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,51,plut_exp1_b29-0050,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,52,plut_exp1_b29-0051,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,53,plut_exp1_b29-0052,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,54,plut_exp1_b29-0053,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,60,plut_exp1_b29-0059,small_plut
Pluteus,Exp1,B29,Exp1_B29,Trp,P2,C,Nonurban,62,plut_exp1_b29-0061,small_plut
Pluteus,Exp1,B30,Exp1_B30,Wh,P1,C,Urban,6,plut_exp1_b30-0008,small_plut
Pluteus,Exp1,B30,Exp1_B30,Wh,P1,C,Urban,16,plut_exp1_b30-0018,small_plut
Pluteus,Exp1,B30,Exp1_B30,Wh,P1,C,Urban,20,plut_exp1_b30-0022,small_plut
Pluteus,Exp1,B30,Exp1_B30,Wh,P1,C,Urban,21,plut_exp1_b30-0023,small_plut
Pluteus,Exp1,B30,Exp1_B30,Wh,P1,C,Urban,29,plut_exp1_b30-0031,small_plut
Pluteus,Exp1,B30,Exp1_B30,Wh,P1,C,Urban,31,plut_exp1_b30-0033,small_plut
Pluteus,Exp1,B30,Exp1_B30,Wh,P1,C,Urban,33,plut_exp1_b30-0034,bell_shape
Pluteus,Exp1,B30,Exp1_B30,Wh,P1,C,Urban,35,plut_exp1_b30-0036,larval_arrest
Pluteus,Exp1,B30,Exp1_B30,Wh,P1,C,Urban,46,plut_exp1_b30-0047,bell_shape
Pluteus,Exp1,B30,Exp1_B30,Wh,P1,C,Urban,47,plut_exp1_b30-0048,larval_arrest
Pluteus,Exp2,B1,Exp2_B1,Cab,P5,C,Urban,2,plut_exp2_b1-0003,small_plut
Pluteus,Exp2,B1,Exp2_B1,Cab,P5,C,Urban,3,plut_exp2_b1-0004,small_plut
Pluteus,Exp2,B1,Exp2_B1,Cab,P5,C,Urban,9,plut_exp2_b1-0010,small_plut
Pluteus,Exp2,B1,Exp2_B1,Cab,P5,C,Urban,36,plut_exp2_b1-0036,small_plut
Pluteus,Exp2,B1,Exp2_B1,Cab,P5,C,Urban,48,plut_exp2_b1-0048,small_plut
Pluteus,Exp2,B2,Exp2_B2,Wh,P7,NP,Urban,1,plut_exp2_b2-0002,larval_arrest
Pluteus,Exp2,B2,Exp2_B2,Wh,P7,NP,Urban,2,plut_exp2_b2-0003,larval_arrest
Pluteus,Exp2,B2,Exp2_B2,Wh,P7,NP,Urban,3,plut_exp2_b2-0004,larval_arrest
Pluteus,Exp2,B2,Exp2_B2,Wh,P7,NP,Urban,4,plut_exp2_b2-0005,larval_arrest
Pluteus,Exp2,B2,Exp2_B2,Wh,P7,NP,Urban,5,plut_exp2_b2-0005,larval_arrest
Pluteus,Exp2,B2,Exp2_B2,Wh,P7,NP,Urban,6,plut_exp2_b2-0006,larval_arrest
Pluteus,Exp2,B2,Exp2_B2,Wh,P7,NP,Urban,7,plut_exp2_b2-0007,larval_arrest
Pluteus,Exp2,B2,Exp2_B2,Wh,P7,NP,Urban,8,plut_exp2_b2-0008,larval_arrest
Pluteus,Exp2,B2,Exp2_B2,Wh,P7,NP,Urban,9,plut_exp2_b2-0009,larval_arrest
Pluteus,Exp2,B3,Exp2_B3,Cab,P6,NP,Urban,1,plut_exp2_b3-0002,degraded_stomach
Pluteus,Exp2,B3,Exp2_B3,Cab,P6,NP,Urban,2,plut_exp2_b3-0003,degraded_stomach
Pluteus,Exp2,B3,Exp2_B3,Cab,P6,NP,Urban,3,plut_exp2_b3-0004,degraded_stomach
Pluteus,Exp2,B3,Exp2_B3,Cab,P6,NP,Urban,4,plut_exp2_b3-0005,degraded_stomach
Pluteus,Exp2,B3,Exp2_B3,Cab,P6,NP,Urban,5,plut_exp2_b3-0006,degraded_stomach
Pluteus,Exp2,B3,Exp2_B3,Cab,P6,NP,Urban,6,plut_exp2_b3-0007,degraded_stomach
Pluteus,Exp2,B3,Exp2_B3,Cab,P6,NP,Urban,7,plut_exp2_b3-0008,degraded_stomach
Pluteus,Exp2,B3,Exp2_B3,Cab,P6,NP,Urban,8,plut_exp2_b3-0009,bell_shape
Pluteus,Exp2,B3,Exp2_B3,Cab,P6,NP,Urban,9,plut_exp2_b3-0010,degraded_stomach
Pluteus,Exp2,B3,Exp2_B3,Cab,P6,NP,Urban,10,plut_exp2_b3-0011,bell_shape
Pluteus,Exp2,B3,Exp2_B3,Cab,P6,NP,Urban,11,plut_exp2_b3-0012,degraded_stomach
Pluteus,Exp2,B3,Exp2_B3,Cab,P6,NP,Urban,12,plut_exp2_b3-0013,degraded_stomach
Pluteus,Exp2,B3,Exp2_B3,Cab,P6,NP,Urban,13,plut_exp2_b3-0014,degraded_stomach
